Откуда,Куда,Время отправления,Время прибытия,Время в дороге,Маршрут,Взрослый,Детский
Нефтекумск,Форос,9:00,12:05,1625,349,2900,1450
Нефтекумск,Балаклава,9:00,12:20,1640,349,2900,1450
Нефтекумск,Севастополь,9:00,12:40,1660,349,2900,1450
Советская,Ставрополь,9:20,15:40,380,349,1000,500
Советская,Ставрополь,9:20,16:00,400,349,1000,500
Советская,Ставрополь,9:20,16:15,415,349,1000,500
Советская,Ставрополь,9:20,16:40,440,349,1000,500
Советская,Ставрополь,9:20,16:50,450,349,1000,500
Советская,Ставрополь,9:20,17:00,460,349,1000,500
Советская,Изобильный,9:20,17:45,505,349,1000,500
Советская,Новотроицкая,9:20,18:00,520,349,1000,500
Советская,Новоалександровск,9:20,18:30,550,349,1000,500
Советская,Кропоткин,9:20,19:10,590,349,1000,500
Советская,Усть-Лабинск,9:20,20:10,650,349,1000,500
Советская,Краснодар,9:20,21:00,700,349,1050,525
Советская,Абинск,9:20,22:50,810,349,1150,575
Советская,Крымск,9:20,23:10,830,349,1150,575
Советская,Анапа,9:20,0:40,920,349,1400,700
Советская,Витязево,9:20,1:10,950,349,1400,700
Советская,Виноградный,9:20,1:35,975,349,1400,700
Советская,Благовещенская,9:20,1:35,975,349,1400,700
Советская,Тамань,9:20,2:00,1000,349,1650,825
Советская,Керчь,9:20,2:30,1030,349,1650,825
Советская,Приморский,9:20,3:30,1090,349,2200,1100
Советская,Береговое,9:20,3:50,1110,349,2200,1100
Советская,Феодосия,9:20,4:35,1155,349,2200,1100
Советская,Симферополь,9:20,7:35,1335,349,2400,1200
Советская,Алушта,9:20,8:45,1405,349,2550,1275
Советская,Партенит,9:20,9:15,1435,349,2550,1275
Советская,Гурзуф,9:20,9:35,1455,349,2550,1275
Советская,Ялта,9:20,10:20,1500,349,2600,1300
Советская,Алупка,9:20,11:05,1545,349,2800,1400
Советская,Симеиз,9:20,11:20,1560,349,2800,1400
Советская,Кацивели,9:20,11:35,1575,349,2800,1400
Советская,Форос,9:20,12:05,1605,349,2800,1400
Советская,Балаклава,9:20,12:20,1620,349,2800,1400
Советская,Севастополь,9:20,12:40,1640,349,2800,1400
Левокумское,Ставрополь,9:40,15:40,360,349,1000,500
Левокумское,Ставрополь,9:40,16:00,380,349,1000,500
Левокумское,Ставрополь,9:40,16:15,395,349,1000,500
Левокумское,Ставрополь,9:40,16:40,420,349,1000,500
Левокумское,Ставрополь,9:40,16:50,430,349,1000,500
Левокумское,Ставрополь,9:40,17:00,440,349,1000,500
Левокумское,Изобильный,9:40,17:45,485,349,1000,500
Левокумское,Новотроицкая,9:40,18:00,500,349,1000,500
Левокумское,Новоалександровск,9:40,18:30,530,349,1000,500
Левокумское,Кропоткин,9:40,19:10,570,349,1000,500
Левокумское,Усть-Лабинск,9:40,20:10,630,349,1000,500
Левокумское,Краснодар,9:40,21:00,680,349,1050,525
Левокумское,Абинск,9:40,22:50,790,349,1150,575
Левокумское,Крымск,9:40,23:10,810,349,1150,575
Левокумское,Анапа,9:40,0:40,900,349,1400,700
Левокумское,Витязево,9:40,1:10,930,349,1400,700
Левокумское,Виноградный,9:40,1:35,955,349,1400,700
Левокумское,Благовещенская,9:40,1:35,955,349,1400,700
Левокумское,Тамань,9:40,2:00,980,349,1650,825
Левокумское,Керчь,9:40,2:30,1010,349,1650,825
Левокумское,Приморский,9:40,3:30,1070,349,2200,1100
Левокумское,Береговое,9:40,3:50,1090,349,2200,1100
Левокумское,Феодосия,9:40,4:35,1135,349,2200,1100
Левокумское,Симферополь,9:40,7:35,1315,349,2400,1200
Левокумское,Алушта,9:40,8:45,1385,349,2550,1275
Левокумское,Партенит,9:40,9:15,1415,349,2550,1275
Левокумское,Гурзуф,9:40,9:35,1435,349,2550,1275
Левокумское,Ялта,9:40,10:20,1480,349,2600,1300
Левокумское,Алупка,9:40,11:05,1525,349,2800,1400
Левокумское,Симеиз,9:40,11:20,1540,349,2800,1400
Левокумское,Кацивели,9:40,11:35,1555,349,2800,1400
Левокумское,Форос,9:40,12:05,1585,349,2800,1400
Левокумское,Балаклава,9:40,12:20,1600,349,2800,1400
Левокумское,Севастополь,9:40,12:40,1620,349,2800,1400
Новопавловск,Ставрополь,10:00,15:40,340,349,1000,500
Новопавловск,Ставрополь,10:00,16:00,360,349,1000,500
Новопавловск,Ставрополь,10:00,16:15,375,349,1000,500
Новопавловск,Ставрополь,10:00,16:40,400,349,1000,500
Новопавловск,Ставрополь,10:00,16:50,410,349,1000,500
Новопавловск,Ставрополь,10:00,17:00,420,349,1000,500
Новопавловск,Изобильный,10:00,17:45,465,349,1000,500
Новопавловск,Новотроицкая,10:00,18:00,480,349,1000,500
Новопавловск,Новоалександровск,10:00,18:30,510,349,1000,500
Новопавловск,Кропоткин,10:00,19:10,550,349,1000,500
Новопавловск,Усть-Лабинск,10:00,20:10,610,349,1000,500
Новопавловск,Краснодар,10:00,21:00,660,349,1050,525
Новопавловск,Абинск,10:00,22:50,770,349,1150,575
Новопавловск,Крымск,10:00,23:10,790,349,1150,575
Новопавловск,Анапа,10:00,0:40,880,349,1400,700
Новопавловск,Витязево,10:00,1:10,910,349,1400,700
Новопавловск,Виноградный,10:00,1:35,935,349,1400,700
Новопавловск,Благовещенская,10:00,1:35,935,349,1400,700
Новопавловск,Тамань,10:00,2:00,960,349,1650,825
Новопавловск,Керчь,10:00,2:30,990,349,1650,825
Новопавловск,Приморский,10:00,3:30,1050,349,2200,1100
Новопавловск,Береговое,10:00,3:50,1070,349,2200,1100
Новопавловск,Феодосия,10:00,4:35,1115,349,2200,1100
Новопавловск,Симферополь,10:00,7:35,1295,349,2400,1200
Новопавловск,Алушта,10:00,8:45,1365,349,2550,1275
Новопавловск,Партенит,10:00,9:15,1395,349,2550,1275
Новопавловск,Гурзуф,10:00,9:35,1415,349,2550,1275
Новопавловск,Ялта,10:00,10:20,1460,349,2600,1300
Новопавловск,Алупка,10:00,11:05,1505,349,2800,1400
Новопавловск,Симеиз,10:00,11:20,1520,349,2800,1400
Новопавловск,Кацивели,10:00,11:35,1535,349,2800,1400
Новопавловск,Форос,10:00,12:05,1565,349,2800,1400
Новопавловск,Балаклава,10:00,12:20,1580,349,2800,1400
Новопавловск,Севастополь,10:00,12:40,1600,349,2800,1400
Буденновск,Ставрополь,10:40,15:40,300,349,1000,500
Буденновск,Ставрополь,10:40,16:00,320,349,1000,500
Буденновск,Ставрополь,10:40,16:15,335,349,1000,500
Буденновск,Ставрополь,10:40,16:40,360,349,1000,500
Буденновск,Ставрополь,10:40,16:50,370,349,1000,500
Буденновск,Ставрополь,10:40,17:00,380,349,1000,500
Буденновск,Изобильный,10:40,17:45,425,349,1000,500
Буденновск,Новотроицкая,10:40,18:00,440,349,1000,500
Буденновск,Новоалександровск,10:40,18:30,470,349,1000,500
Буденновск,Кропоткин,10:40,19:10,510,349,1000,500
Буденновск,Усть-Лабинск,10:40,20:10,570,349,1000,500
Буденновск,Краснодар,10:40,21:00,620,349,1000,500
Буденновск,Абинск,10:40,22:50,730,349,1050,525
Буденновск,Крымск,10:40,23:10,750,349,1050,525
Буденновск,Анапа,10:40,0:40,840,349,1300,650
Буденновск,Витязево,10:40,1:10,870,349,1300,650
Буденновск,Виноградный,10:40,1:35,895,349,1300,650
Буденновск,Благовещенская,10:40,1:35,895,349,1300,650
Буденновск,Тамань,10:40,2:00,920,349,1550,775
Буденновск,Керчь,10:40,2:30,950,349,1550,775
Буденновск,Приморский,10:40,3:30,1010,349,2100,1050
Буденновск,Береговое,10:40,3:50,1030,349,2100,1050
Буденновск,Феодосия,10:40,4:35,1075,349,2100,1050
Буденновск,Симферополь,10:40,7:35,1255,349,2300,1150
Буденновск,Алушта,10:40,8:45,1325,349,2450,1225
Буденновск,Партенит,10:40,9:15,1355,349,2450,1225
Буденновск,Гурзуф,10:40,9:35,1375,349,2450,1225
Буденновск,Ялта,10:40,10:20,1420,349,2500,1250
Буденновск,Алупка,10:40,11:05,1465,349,2700,1350
Буденновск,Симеиз,10:40,11:20,1480,349,2700,1350
Буденновск,Кацивели,10:40,11:35,1495,349,2700,1350
Буденновск,Форос,10:40,12:05,1525,349,2700,1350
Буденновск,Балаклава,10:40,12:20,1540,349,2700,1350
Буденновск,Севастополь,10:40,12:40,1560,349,2700,1350
Георгиевск,Ставрополь,10:50,15:40,290,349,1000,500
Георгиевск,Ставрополь,10:50,16:00,310,349,1000,500
Георгиевск,Ставрополь,10:50,16:15,325,349,1000,500
Георгиевск,Ставрополь,10:50,16:40,350,349,1000,500
Георгиевск,Ставрополь,10:50,16:50,360,349,1000,500
Георгиевск,Ставрополь,10:50,17:00,370,349,1000,500
Георгиевск,Изобильный,10:50,17:45,415,349,1000,500
Георгиевск,Новотроицкая,10:50,18:00,430,349,1000,500
Георгиевск,Новоалександровск,10:50,18:30,460,349,1000,500
Георгиевск,Кропоткин,10:50,19:10,500,349,1000,500
Георгиевск,Усть-Лабинск,10:50,20:10,560,349,1000,500
Георгиевск,Краснодар,10:50,21:00,610,349,1000,500
Георгиевск,Абинск,10:50,22:50,720,349,1050,525
Георгиевск,Крымск,10:50,23:10,740,349,1050,525
Георгиевск,Анапа,10:50,0:40,830,349,1300,650
Георгиевск,Витязево,10:50,1:10,860,349,1300,650
Георгиевск,Виноградный,10:50,1:35,885,349,1300,650
Георгиевск,Благовещенская,10:50,1:35,885,349,1300,650
Георгиевск,Тамань,10:50,2:00,910,349,1550,775
Георгиевск,Керчь,10:50,2:30,940,349,1550,775
Георгиевск,Приморский,10:50,3:30,1000,349,2100,1050
Георгиевск,Береговое,10:50,3:50,1020,349,2100,1050
Георгиевск,Феодосия,10:50,4:35,1065,349,2100,1050
Георгиевск,Симферополь,10:50,7:35,1245,349,2300,1150
Георгиевск,Алушта,10:50,8:45,1315,349,2450,1225
Георгиевск,Партенит,10:50,9:15,1345,349,2450,1225
Георгиевск,Гурзуф,10:50,9:35,1365,349,2450,1225
Георгиевск,Ялта,10:50,10:20,1410,349,2500,1250
Георгиевск,Алупка,10:50,11:05,1455,349,2700,1350
Георгиевск,Симеиз,10:50,11:20,1470,349,2700,1350
Георгиевск,Кацивели,10:50,11:35,1485,349,2700,1350
Георгиевск,Форос,10:50,12:05,1515,349,2700,1350
Георгиевск,Балаклава,10:50,12:20,1530,349,2700,1350
Георгиевск,Севастополь,10:50,12:40,1550,349,2700,1350
Пятигорск,Ставрополь,11:30,15:40,250,349,1000,500
Пятигорск,Ставрополь,11:30,16:00,270,349,1000,500
Пятигорск,Ставрополь,11:30,16:15,285,349,1000,500
Пятигорск,Ставрополь,11:30,16:40,310,349,1000,500
Пятигорск,Ставрополь,11:30,16:50,320,349,1000,500
Пятигорск,Ставрополь,11:30,17:00,330,349,1000,500
Пятигорск,Изобильный,11:30,17:45,375,349,1000,500
Пятигорск,Новотроицкая,11:30,18:00,390,349,1000,500
Пятигорск,Новоалександровск,11:30,18:30,420,349,1000,500
Пятигорск,Кропоткин,11:30,19:10,460,349,1000,500
Пятигорск,Усть-Лабинск,11:30,20:10,520,349,1000,500
Пятигорск,Краснодар,11:30,21:00,570,349,1000,500
Пятигорск,Абинск,11:30,22:50,680,349,1050,525
Пятигорск,Крымск,11:30,23:10,700,349,1050,525
Пятигорск,Анапа,11:30,0:40,790,349,1300,650
Пятигорск,Витязево,11:30,1:10,820,349,1300,650
Пятигорск,Виноградный,11:30,1:35,845,349,1300,650
Пятигорск,Благовещенская,11:30,1:35,845,349,1300,650
Пятигорск,Тамань,11:30,2:00,870,349,1550,775
Пятигорск,Керчь,11:30,2:30,900,349,1550,775
Пятигорск,Приморский,11:30,3:30,960,349,2100,1050
Пятигорск,Береговое,11:30,3:50,980,349,2100,1050
Пятигорск,Феодосия,11:30,4:35,1025,349,2100,1050
Пятигорск,Симферополь,11:30,7:35,1205,349,2300,1150
Пятигорск,Алушта,11:30,8:45,1275,349,2450,1225
Пятигорск,Партенит,11:30,9:15,1305,349,2450,1225
Пятигорск,Гурзуф,11:30,9:35,1325,349,2450,1225
Пятигорск,Ялта,11:30,10:20,1370,349,2500,1250
Пятигорск,Алупка,11:30,11:05,1415,349,2700,1350
Пятигорск,Симеиз,11:30,11:20,1430,349,2700,1350
